Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Viktor Arvidsson,"LW,RW",BOS,73.5,BCs ringers,Bruce,BCs ringers,Bruce,16,181,132.9,0.94,6.0,9.0,15.0,14.0,59.0,8.0,18.0,18.0,,,,,,43.0
Jacob MacDonald,D,COL,73.15,,,,,,,,,7.0,2.0,9.0,23.0,49.0,40.0,17.0,34.0,,,,,,
Mitchell Chaffee,RW,TB,73.0,,,,,,,,,4.0,3.0,7.0,4.0,27.0,88.0,20.0,30.0,,,,,,
Jesse Ylonen,RW,TB,72.2,,,,,,,,,4.0,4.0,8.0,12.0,50.0,41.0,32.0,59.0,,,,,,
Rafael Harvey-Pinard,LW,PIT,71.5,,,,,,,,,2.0,8.0,10.0,6.0,26.0,47.0,47.0,45.0,,,,,,
Dennis Gilbert,D,PHI,71.4,,,,,,,,,1.0,6.0,7.0,16.0,23.0,59.0,49.0,34.0,,,,,,
Brendan Lemieux,LW,CAR,71.4,,,,,,,,,3.0,2.0,5.0,64.0,29.0,71.0,6.0,32.0,,,,,,
Matthew Kessel,D,STL,71.2,,,,,,,,,1.0,6.0,7.0,12.0,28.0,40.0,65.0,39.0,,,,,,
Givani Smith,RW,CAR,71.0,,,,,,,,,1.0,3.0,4.0,40.0,31.0,87.0,12.0,36.0,,,,,,
Fredrik Olofsson,LW,COL,70.6,,,,,,,,,3.0,6.0,9.0,8.0,45.0,45.0,29.0,57.0,,,,,,
Kurtis MacDermid,D,OTT,70.25,,,,,,,,,2.0,1.0,3.0,73.0,16.0,83.0,11.0,45.0,,,,,,
Rasmus Ristolainen,D,PHI,69.8,,,Faulk Around & Find Out,Johnathan,18,209,,,1.0,3.0,4.0,8.0,46.0,56.0,45.0,31.0,,,,,,1.0
Julien Gauthier,RW,NYI,69.8,,,,,,,,,5.0,4.0,9.0,8.0,32.0,63.0,17.0,27.0,,,,,,
David Jiricek,D,MIN,68.9,,,,,,,,,1.0,9.0,10.0,22.0,38.0,23.0,45.0,43.0,,,,,,1.0
Oliver Kylington,D,CAR,68.8,,,,,,,,,3.0,5.0,8.0,12.0,42.0,24.0,51.0,33.0,,,,,,1.0
Barrett Hayton,C,UTA,68.7,,,Coke Harbour Kingpins,Connor,20,237,,,3.0,7.0,10.0,26.0,66.0,17.0,15.0,33.0,,,,,,3.0
Nico Daws,G,NJ,68.6,,,,,,,,,,,,,,,,,9.0,508.0,0.8943661971830986,60.0,0.0,3.0
Logan Stankoven,"C,RW",CAR,67.8,The Eye Test,Eric,,,,,,,6.0,8.0,14.0,4.0,51.0,20.0,11.0,24.0,,,,,,13.0
Isaak Phillips,D,WPG,66.7,,,,,,,,,0.0,6.0,6.0,22.0,31.0,56.0,36.0,33.0,,,,,,
Arvid Soderblom,G,CHI,66.6,,,,,,,,,,,,,,,,,5.0,828.0,0.8789808917197452,114.0,0.0,4.0
Ville Husso,G,ANA,66.2,,,Ryan is Aho,Mitchell,17,201,141.6,0.97,,,,,,,,,9.0,496.0,0.8920863309352518,60.0,0.0,22.0
Mark Jankowski,C,CAR,65.8,,,,,,,,,7.0,8.0,15.0,8.0,48.0,8.0,11.0,32.0,,,,,,
Dryden Hunt,LW,CGY,65.55,,,,,,,,,3.0,5.0,8.0,7.0,33.0,73.0,6.0,28.0,,,,,,
Matthew Poitras,"C,RW",BOS,65.3,,,,,,,,,5.0,10.0,15.0,6.0,40.0,17.0,15.0,33.0,,,,,,2.0
Zach Parise,LW,COL,65.0,,,,,,,,,5.0,5.0,10.0,8.0,50.0,20.0,25.0,30.0,,,,,,1.0
Alex Goligoski,D,MIN,64.5,,,,,,,,,0.0,10.0,10.0,18.0,32.0,27.0,41.0,36.0,,,,,,
Joel Hanley,D,CGY,64.1,,,,,,,,,1.0,4.0,5.0,30.0,19.0,48.0,47.0,42.0,,,,,,
Thomas Bordeleau,C,NJ,64.1,,,,,,,,,6.0,5.0,11.0,18.0,48.0,12.0,19.0,27.0,,,,,,
Kaedan Korczak,D,VGK,63.4,,,,,,,,,1.0,8.0,9.0,8.0,32.0,43.0,31.0,26.0,,,,,,
Jansen Harkins,C,ANA,62.85,,,,,,,,,0.0,4.0,4.0,21.0,37.0,74.0,13.0,45.0,,,,,,
Tyler Pitlick,C,MIN,62.4,,,,,,,,,1.0,3.0,4.0,4.0,32.0,84.0,15.0,34.0,,,,,,
Tyson Jost,C,NSH,62.3,,,,,,,,,3.0,3.0,6.0,10.0,48.0,44.0,20.0,43.0,,,,,,
Antti Raanta,G,CAR,62.0,,,,,,,174.2,0.75,,,,,,,,,12.0,430.0,0.8722109533468559,63.0,1.0,12.0
Kyle MacLean,LW,NYI,61.55,,,,,,,,,4.0,5.0,9.0,11.0,26.0,60.0,6.0,32.0,,,,,,
Walker Duehr,RW,WPG,61.1,,,,,,,,,2.0,5.0,7.0,6.0,29.0,67.0,13.0,40.0,,,,,,
Nick Bonino,C,NYR,60.6,,,,,,,,,1.0,4.0,5.0,8.0,31.0,10.0,78.0,45.0,,,,,,
Conor Timmins,D,BUF,60.3,,,,,,,,,1.0,9.0,10.0,18.0,25.0,34.0,28.0,25.0,,,,,,
Justin Holl,D,DET,60.3,,,,,,,,,0.0,5.0,5.0,22.0,14.0,59.0,39.0,38.0,,,,,,
Sam Gagner,C,CAR,60.3,,,,,,,,,5.0,5.0,10.0,10.0,48.0,17.0,17.0,28.0,,,,,,
Adam Boqvist,D,NYI,60.2,,,,,,,,,1.0,9.0,10.0,0.0,45.0,11.0,42.0,35.0,,,,,,
Samuel Bolduc,D,LA,59.9,,,,,,,,,2.0,3.0,5.0,6.0,32.0,44.0,40.0,34.0,,,,,,
Kevin Rooney,"C,LW",UTA,59.9,,,,,,,,,3.0,1.0,4.0,2.0,27.0,65.0,29.0,33.0,,,,,,
Josh Mahura,D,SEA,59.8,,,,,,,,,0.0,9.0,9.0,20.0,25.0,40.0,27.0,30.0,,,,,,
Logan Stanley,D,WPG,59.6,,,,,,,,,1.0,1.0,2.0,36.0,29.0,45.0,40.0,25.0,,,,,,
Alexander Alexeyev,D,PIT,59.3,,,,,,,,,1.0,2.0,3.0,6.0,20.0,48.0,59.0,39.0,,,,,,
Tyler Tucker,D,STL,58.7,,,,,,,,,1.0,1.0,2.0,42.0,17.0,64.0,27.0,26.0,,,,,,
Alex Barre-Boulet,C,COL,58.5,,,,,,,,,6.0,3.0,9.0,10.0,46.0,26.0,8.0,36.0,,,,,,
Tony DeAngelo,D,NYI,57.4,,,The Eye Test,Eric,16,191,132.0,0.98,3.0,8.0,11.0,24.0,44.0,4.0,18.0,31.0,,,,,,24.0
Radim Zohorna,LW,PIT,57.3,,,,,,,,,4.0,3.0,7.0,18.0,38.0,44.0,5.0,33.0,,,,,,
Dan Vladar,G,PHI,57.2,,,,,,,,,,,,,,,,,8.0,506.0,0.8815331010452961,68.0,0.0,1.0
Declan Chisholm,D,WSH,57.1,,,,,,,,,3.0,6.0,9.0,18.0,29.0,12.0,38.0,31.0,,,,,,
Dillon Dube,"C,LW",CGY,57.0,,,DubJ,John,24,279,,,3.0,4.0,7.0,8.0,42.0,35.0,18.0,43.0,,,,,,2.0
Spencer Martin,G,CAR,56.8,,,,,,,,,,,,,,,,,7.0,474.0,0.8893058161350844,59.0,0.0,2.0
Zac Jones,D,BUF,56.8,,,,,,,,,2.0,7.0,9.0,8.0,42.0,22.0,23.0,31.0,,,,,,
Nick DeSimone,D,UTA,56.6,,,,,,,,,2.0,5.0,7.0,4.0,28.0,29.0,42.0,34.0,,,,,,
Chris Tierney,C,NJ,56.45,,,,,,,,,4.0,8.0,12.0,21.0,26.0,20.0,12.0,52.0,,,,,,
Olen Zellweger,D,ANA,55.4,,,,,,,,,2.0,7.0,9.0,4.0,34.0,14.0,38.0,26.0,,,,,,2.0
Oliver Wahlstrom,RW,SJ,55.2,,,,,,,,,2.0,4.0,6.0,8.0,41.0,35.0,22.0,32.0,,,,,,
Steven Lorentz,C,TOR,55.1,,,,,,,,,1.0,2.0,3.0,10.0,30.0,70.0,14.0,38.0,,,,,,
Haydn Fleury,D,WPG,54.4,,,,,,,,,1.0,4.0,5.0,20.0,25.0,31.0,40.0,24.0,,,,,,
Dustin Wolf,G,CGY,54.4,,,,,,,,,,,,,,,,,7.0,417.0,0.892933618843683,50.0,0.0,16.0
Jaret Anderson-Dolan,C,WPG,54.1,,,,,,,,,1.0,3.0,4.0,6.0,31.0,56.0,22.0,31.0,,,,,,
Wyatt Kaiser,D,CHI,53.9,,,,,,,,,0.0,7.0,7.0,22.0,18.0,22.0,46.0,32.0,,,,,,
Justin Brazeau,RW,PIT,53.9,,,,,,,,,5.0,2.0,7.0,2.0,31.0,43.0,12.0,19.0,,,,,,1.0
Zack MacEwen,C,NJ,53.85,,,,,,,,,2.0,1.0,3.0,57.0,17.0,55.0,7.0,30.0,,,,,,
Daniil Miromanov,D,CGY,53.8,DubJ,John,,,,,,,3.0,4.0,7.0,8.0,46.0,7.0,34.0,24.0,,,,,,1.0
Oskar Steen,C,BOS,52.8,,,,,,,,,1.0,0.0,1.0,4.0,24.0,79.0,19.0,34.0,,,,,,
Marc Staal,D,PHI,52.5,,,,,,,,,1.0,4.0,5.0,14.0,20.0,31.0,44.0,35.0,,,,,,
Andreas Athanasiou,C,CHI,52.15,,,,,,,,,2.0,7.0,9.0,7.0,44.0,11.0,21.0,28.0,,,,,,1.0
Christian Dvorak,C,PHI,52.0,,,,,,,,,5.0,4.0,9.0,4.0,35.0,16.0,19.0,30.0,,,,,,
Tomas Nosek,LW,FLA,51.9,,,,,,,,,2.0,4.0,6.0,6.0,38.0,33.0,20.0,36.0,,,,,,
Cole Guttman,C,LA,51.75,,,,,,,,,4.0,4.0,8.0,7.0,50.0,11.0,14.0,27.0,,,,,,
Nils Aman,C,VAN,51.4,,,,,,,,,3.0,4.0,7.0,8.0,28.0,31.0,22.0,43.0,,,,,,
Sam Malinski,D,COL,51.3,,,,,,,,,3.0,7.0,10.0,6.0,31.0,14.0,22.0,23.0,,,,,,
Matt Coronato,RW,CGY,50.8,,,,,,,,,3.0,6.0,9.0,4.0,58.0,7.0,7.0,34.0,,,,,,1.0
Pierre-Edouard Bellemare,LW,COL,50.7,,,,,,,,,4.0,3.0,7.0,6.0,36.0,20.0,22.0,40.0,,,,,,
Ryan Johnson,D,BUF,49.8,,,,,,,,,0.0,7.0,7.0,12.0,35.0,8.0,39.0,41.0,,,,,,
Matt Rempe,"C,RW",NYR,49.55,,,,,,,,,1.0,1.0,2.0,71.0,12.0,50.0,5.0,17.0,,,,,,2.0
Patrik Laine,"C,LW,RW",MTL,49.5,,,Coke Harbour Kingpins,Connor,7,76,139.5,0.89,6.0,3.0,9.0,6.0,41.0,5.0,14.0,18.0,,,,,,21.0
Ivan Miroshnichenko,LW,WSH,49.5,,,,,,,,,2.0,4.0,6.0,6.0,30.0,50.0,5.0,21.0,,,,,,
Zachary Bolduc,C,MTL,49.3,,,,,,,,,5.0,4.0,9.0,6.0,38.0,12.0,12.0,25.0,,,,,,
David Gustafsson,C,WPG,49.0,,,,,,,,,3.0,4.0,7.0,0.0,27.0,30.0,23.0,39.0,,,,,,
Akira Schmid,G,VGK,48.8,,,Faulk Around & Find Out,Johnathan,22,257,156.8,0.99,,,,,,,,,5.0,409.0,0.8949671772428884,48.0,0.0,13.0
Joshua Roy,RW,MTL,48.8,,,,,,,,,4.0,5.0,9.0,0.0,34.0,12.0,21.0,23.0,,,,,,
Adam Ruzicka,C,CGY,48.8,,,,,,,,,3.0,6.0,9.0,12.0,35.0,11.0,16.0,42.0,,,,,,
Jacob Bryson,D,BUF,47.8,,,,,,,,,1.0,7.0,8.0,8.0,15.0,17.0,40.0,36.0,,,,,,
Robert Bortuzzo,D,UTA,46.75,,,,,,,,,0.0,0.0,0.0,27.0,11.0,38.0,51.0,27.0,,,,,,
Louis Crevier,D,CHI,46.2,,,,,,,,,0.0,3.0,3.0,4.0,18.0,30.0,50.0,24.0,,,,,,
Rourke Chartier,C,OTT,44.7,,,,,,,,,2.0,1.0,3.0,14.0,40.0,32.0,11.0,37.0,,,,,,
Brendan Gaunce,"C,LW",CBJ,43.9,,,,,,,,,2.0,2.0,4.0,6.0,24.0,49.0,8.0,24.0,,,,,,
Caleb Jones,D,PIT,43.6,,,,,,,,,0.0,5.0,5.0,8.0,19.0,34.0,26.0,25.0,,,,,,
Vasily Podkolzin,RW,EDM,43.2,,,,,,,,,0.0,2.0,2.0,8.0,20.0,70.0,3.0,19.0,,,,,,1.0
Jesse Puljujarvi,RW,PIT,42.5,,,,,,,,,3.0,1.0,4.0,6.0,29.0,40.0,6.0,22.0,,,,,,
Adam Erne,LW,DAL,41.65,,,,,,,,,1.0,1.0,2.0,9.0,13.0,68.0,5.0,24.0,,,,,,
Jacob Lucchini,C,NSH,40.95,,,,,,,,,2.0,3.0,5.0,23.0,22.0,22.0,14.0,40.0,,,,,,
Mark Friedman,D,VAN,40.85,,,,,,,,,0.0,1.0,1.0,21.0,16.0,33.0,35.0,23.0,,,,,,
Zach Sanford,LW,CHI,40.3,,,,,,,,,0.0,6.0,6.0,6.0,24.0,24.0,19.0,29.0,,,,,,
Ethan Bear,D,NYI,39.9,,,,,,,,,1.0,3.0,4.0,10.0,24.0,16.0,31.0,24.0,,,,,,
Brandt Clarke,D,LA,39.7,,,,,,,160.1,0.15,2.0,4.0,6.0,10.0,31.0,6.0,21.0,16.0,,,,,,6.0
William Lockwood,RW,FLA,38.4,,,,,,,,,0.0,1.0,1.0,16.0,19.0,54.0,8.0,26.0,,,,,,
Jet Greaves,G,CBJ,38.4,,,,,,,,,,,,,,,,,3.0,297.0,0.908256880733945,30.0,0.0,1.0
Jakub Vrana,LW,NSH,38.0,,,Bangers and Mash,conor,20,235,175.1,0.05,2.0,4.0,6.0,8.0,42.0,9.0,4.0,21.0,,,,,,1.0
Mason Shaw,C,WPG,37.9,,,,,,,,,1.0,2.0,3.0,34.0,21.0,29.0,6.0,20.0,,,,,,
Josh Doan,"LW,RW",BUF,37.8,Faulk Around & Find Out,Johnathan,,,,,,,5.0,4.0,9.0,0.0,23.0,7.0,7.0,11.0,,,,,,4.0
Uvis Balinskis,D,FLA,37.0,,,,,,,,,1.0,2.0,3.0,8.0,22.0,33.0,15.0,26.0,,,,,,
Michael Sgarbossa,C,WSH,36.9,,,,,,,,,4.0,3.0,7.0,2.0,27.0,16.0,3.0,25.0,,,,,,
Brock McGinn,LW,ANA,36.8,,,,,,,,,1.0,2.0,3.0,4.0,24.0,37.0,11.0,24.0,,,,,,
Jared Spurgeon,D,MIN,36.1,,,BCs ringers,Bruce,21,252,169.9,0.27,0.0,5.0,5.0,2.0,21.0,14.0,29.0,16.0,,,,,,6.0
Axel Jonsson-Fjallby,LW,WPG,36.0,,,,,,,,,2.0,3.0,5.0,0.0,23.0,30.0,7.0,26.0,,,,,,
Jordan Oesterle,D,NSH,34.2,,,,,,,,,0.0,2.0,2.0,4.0,18.0,22.0,33.0,22.0,,,,,,
Brendan Brisson,C,NYR,33.3,,,,,,,,,2.0,6.0,8.0,2.0,20.0,13.0,4.0,15.0,,,,,,
James Malatesta,LW,CBJ,33.25,,,,,,,,,2.0,2.0,4.0,5.0,12.0,41.0,2.0,11.0,,,,,,
Matthew Benning,D,TOR,31.9,,,,,,,,,0.0,2.0,2.0,14.0,13.0,19.0,29.0,14.0,,,,,,
Simon Edvinsson,D,DET,31.6,,,,,,,,,1.0,1.0,2.0,4.0,13.0,26.0,25.0,16.0,,,,,,2.0
Dominic Toninato,C,CHI,31.3,,,,,,,,,1.0,4.0,5.0,6.0,12.0,26.0,9.0,15.0,,,,,,
Travis Boyd,C,TOR,31.3,,,,,,,,,2.0,6.0,8.0,2.0,12.0,10.0,10.0,16.0,,,,,,
Jack Studnicka,C,FLA,31.3,,,,,,,,,1.0,0.0,1.0,6.0,20.0,36.0,11.0,22.0,,,,,,
Ryan Shea,D,PIT,30.5,,,,,,,,,1.0,0.0,1.0,6.0,17.0,24.0,24.0,31.0,,,,,,
Devin Shore,C,MIN,30.4,,,,,,,,,1.0,3.0,4.0,4.0,15.0,27.0,9.0,21.0,,,,,,
Ivan Prosvetov,G,CGY,30.4,,,,,,,,,,,,,,,,,4.0,222.0,0.8951612903225806,26.0,0.0,1.0
Max Willman,C,NJ,30.3,,,,,,,,,3.0,1.0,4.0,2.0,17.0,23.0,7.0,18.0,,,,,,
James Hamblin,LW,EDM,29.2,,,,,,,,,2.0,1.0,3.0,0.0,18.0,14.0,21.0,31.0,,,,,,
John Klingberg,D,SJ,28.8,,,Bangers and Mash,conor,13,150,164.6,0.35,0.0,5.0,5.0,8.0,14.0,13.0,15.0,14.0,,,,,,5.0
Matthew Phillips,C,ANA,28.6,,,,,,,,,1.0,4.0,5.0,0.0,21.0,8.0,15.0,31.0,,,,,,
Austin Czarnik,C,DET,28.6,,,,,,,,,0.0,1.0,1.0,12.0,24.0,19.0,16.0,34.0,,,,,,
Louie Belpedio,D,WSH,28.4,,,,,,,,,2.0,2.0,4.0,0.0,12.0,16.0,18.0,12.0,,,,,,
Angus Crookshank,LW,NJ,28.2,,,,,,,,,2.0,1.0,3.0,4.0,20.0,20.0,8.0,13.0,,,,,,
Ben Meyers,C,SEA,28.1,,,,,,,,,1.0,2.0,3.0,6.0,12.0,34.0,3.0,23.0,,,,,,
Jiri Smejkal,LW,OTT,28.0,,,,,,,,,1.0,1.0,2.0,4.0,10.0,32.0,13.0,20.0,,,,,,
Spencer Stastney,D,NSH,27.8,,,,,,,,,2.0,2.0,4.0,4.0,11.0,2.0,29.0,20.0,,,,,,
Rasmus Kupari,C,WPG,27.8,,,,,,,,,0.0,1.0,1.0,4.0,28.0,24.0,10.0,28.0,,,,,,
Chris Wagner,RW,STL,27.65,,,,,,,,,1.0,1.0,2.0,9.0,16.0,30.0,5.0,13.0,,,,,,
Olle Lycksell,RW,OTT,27.3,,,,,,,,,1.0,4.0,5.0,6.0,29.0,4.0,4.0,18.0,,,,,,
Waltteri Merela,C,TB,26.0,,,,,,,,,1.0,0.0,1.0,4.0,17.0,32.0,6.0,19.0,,,,,,
Vincent Hinostroza,C,MIN,26.0,,,,,,,,,1.0,2.0,3.0,4.0,27.0,11.0,7.0,14.0,,,,,,
Ronnie Attard,D,COL,25.5,,,,,,,,,0.0,2.0,2.0,6.0,14.0,22.0,14.0,12.0,,,,,,
Mason Morelli,LW,VGK,25.4,,,,,,,,,3.0,1.0,4.0,0.0,9.0,21.0,6.0,9.0,,,,,,
Nikita Alexandrov,C,STL,25.4,,,,,,,,,0.0,2.0,2.0,4.0,15.0,29.0,7.0,23.0,,,,,,
Carson Meyer,RW,BUF,25.1,,,,,,,,,1.0,1.0,2.0,2.0,10.0,37.0,2.0,14.0,,,,,,
Filip Chytil,C,VAN,25.0,,,,,,,,,0.0,6.0,6.0,4.0,22.0,4.0,4.0,10.0,,,,,,4.0
Jack St. Ivany,D,PIT,24.5,,,,,,,,,0.0,1.0,1.0,2.0,11.0,30.0,14.0,14.0,,,,,,
Mikael Pyyhtia,LW,CBJ,24.4,,,,,,,,,0.0,2.0,2.0,0.0,22.0,9.0,20.0,17.0,,,,,,
Matt Nieto,LW,PIT,24.4,,,,,,,,,1.0,3.0,4.0,4.0,13.0,14.0,9.0,22.0,,,,,,
Landon Slaggert,LW,CHI,24.4,,,,,,,,,1.0,3.0,4.0,4.0,14.0,16.0,6.0,16.0,,,,,,
Jonathan Gruden,LW,NJ,23.85,,,,,,,,,1.0,0.0,1.0,5.0,9.0,35.0,5.0,13.0,,,,,,
Jonas Rondbjerg,RW,VGK,23.8,,,,,,,,,1.0,2.0,3.0,0.0,25.0,7.0,10.0,20.0,,,,,,
Jonatan Berggren,LW,DET,23.7,,,,,,,,,2.0,4.0,6.0,2.0,14.0,2.0,7.0,12.0,,,,,,
Denis Gurianov,RW,NSH,23.4,,,,,,,,,1.0,1.0,2.0,0.0,26.0,14.0,6.0,18.0,,,,,,
Ilya Solovyov,D,COL,23.4,,,,,,,,,0.0,3.0,3.0,4.0,10.0,14.0,17.0,10.0,,,,,,
Taylor Hall,LW,CAR,23.0,,,Miller Time,Ross,11,123,164.5,0.26,2.0,2.0,4.0,4.0,20.0,7.0,3.0,10.0,,,,,,7.0
Marat Khusnutdinov,C,BOS,22.9,,,,,,,,,1.0,3.0,4.0,6.0,6.0,16.0,9.0,16.0,,,,,,
Alex Turcotte,C,LA,22.9,,,,,,,,,1.0,3.0,4.0,6.0,14.0,7.0,10.0,20.0,,,,,,
Jacob Moverare,D,LA,22.9,,,,,,,,,1.0,0.0,1.0,6.0,11.0,12.0,23.0,24.0,,,,,,
Pheonix Copley,G,TB,22.8,,,,,,,177.1,0.34,,,,,,,,,4.0,154.0,0.8700564971751412,23.0,1.0,5.0
Nick Blankenburg,D,NSH,22.4,,,,,,,,,1.0,0.0,1.0,4.0,10.0,21.0,15.0,12.0,,,,,,
Adam Edstrom,C,NYR,22.1,,,,,,,,,2.0,0.0,2.0,2.0,7.0,30.0,2.0,11.0,,,,,,
Trey Fix-Wolansky,RW,NYR,22.1,,,,,,,,,2.0,1.0,3.0,2.0,17.0,11.0,6.0,11.0,,,,,,
Matt Tomkins,G,EDM,22.0,,,,,,,,,,,,,,,,,3.0,165.0,0.8918918918918919,20.0,0.0,2.0
Anthony Richard,C,PHI,21.9,,,,,,,,,1.0,2.0,3.0,2.0,6.0,25.0,5.0,9.0,,,,,,
Byron Froese,C,VGK,21.8,,,,,,,,,0.0,1.0,1.0,4.0,17.0,22.0,8.0,16.0,,,,,,
Max Crozier,D,TB,21.75,,,,,,,,,0.0,2.0,2.0,7.0,13.0,16.0,11.0,13.0,,,,,,
Marc Del Gaizo,D,MTL,21.7,,,,,,,,,0.0,3.0,3.0,2.0,8.0,20.0,10.0,9.0,,,,,,
Shane Wright,C,SEA,21.6,,,,,,,,,4.0,1.0,5.0,0.0,12.0,1.0,6.0,8.0,,,,,,3.0
Mitchell Stephens,C,SEA,21.4,,,,,,,,,2.0,1.0,3.0,4.0,16.0,8.0,7.0,23.0,,,,,,
Colin White,C,SJ,21.0,,,,,,,,,0.0,0.0,0.0,4.0,16.0,22.0,12.0,28.0,,,,,,
Santeri Hatakka,D,NJ,20.2,,,,,,,,,0.0,2.0,2.0,4.0,12.0,14.0,12.0,12.0,,,,,,
Akil Thomas,C,LA,19.5,,,,,,,,,3.0,1.0,4.0,2.0,9.0,8.0,3.0,7.0,,,,,,
Adam Klapka,RW,CGY,18.95,,,,,,,,,1.0,0.0,1.0,19.0,4.0,21.0,3.0,6.0,,,,,,
Eric Comrie,G,WPG,18.4,,,,,,,,,,,,,,,,,2.0,222.0,0.8740157480314961,32.0,0.0,1.0
Nikolai Knyzhov,D,VAN,17.9,,,,,,,,,0.0,1.0,1.0,6.0,6.0,13.0,17.0,10.0,,,,,,
Tristan Luneau,D,ANA,17.6,,,,,,,,,1.0,2.0,3.0,4.0,11.0,9.0,4.0,7.0,,,,,,
Adam Beckman,LW,NYI,17.4,,,,,,,,,0.0,2.0,2.0,12.0,10.0,13.0,3.0,11.0,,,,,,
Jake Christiansen,D,CBJ,17.3,,,,,,,,,0.0,2.0,2.0,2.0,7.0,10.0,15.0,12.0,,,,,,
Ian Mitchell,D,DET,17.3,,,,,,,,,0.0,2.0,2.0,10.0,11.0,3.0,13.0,13.0,,,,,,
Cole Koepke,LW,WPG,17.2,,,,,,,,,0.0,2.0,2.0,0.0,9.0,23.0,1.0,9.0,,,,,,
Jiri Patera,G,VAN,17.0,,,,,,,,,,,,,,,,,1.0,175.0,0.8928571428571429,21.0,0.0,
Sheldon Rempal,RW,WSH,16.6,,,,,,,,,2.0,1.0,3.0,4.0,16.0,0.0,3.0,9.0,,,,,,
Patrick Brown,C,BOS,16.5,,,,,,,,,0.0,1.0,1.0,2.0,7.0,25.0,3.0,11.0,,,,,,
Jakob Pelletier,LW,TB,16.3,,,,,,,,,1.0,2.0,3.0,2.0,9.0,10.0,3.0,13.0,,,,,,
Adam Ginning,D,PHI,16.2,,,,,,,,,1.0,0.0,1.0,0.0,6.0,18.0,9.0,9.0,,,,,,
Robert Hagg,D,VGK,15.8,,,,,,,,,0.0,0.0,0.0,4.0,6.0,21.0,10.0,5.0,,,,,,
Jesper Wallstedt,G,MIN,15.6,,,,,,,,,,,,,,,,,2.0,78.0,0.896551724137931,9.0,1.0,13.0
Vladislav Kolyachonok,D,DAL,15.5,,,,,,,,,1.0,3.0,4.0,2.0,5.0,4.0,6.0,5.0,,,,,,
Hunter Shepard,G,OTT,15.0,,,,,,,,,,,,,,,,,2.0,110.0,0.8943089430894309,13.0,0.0,
Daemon Hunt,D,MIN,14.8,,,,,,,,,0.0,1.0,1.0,0.0,7.0,8.0,17.0,12.0,,,,,,
Devin Cooley,G,CGY,14.4,,,,,,,,,,,,,,,,,2.0,167.0,0.8697916666666666,25.0,0.0,3.0
Liam Foudy,C,NYI,14.1,,,,,,,,,0.0,3.0,3.0,2.0,7.0,8.0,4.0,13.0,,,,,,
Arturs Silovs,G,PIT,13.8,,,,,,,,,,,,,,,,,3.0,74.0,0.8809523809523809,10.0,0.0,9.0
Milos Kelemen,LW,UTA,13.2,,,,,,,,,0.0,1.0,1.0,0.0,5.0,20.0,3.0,10.0,,,,,,
Riley Tufte,LW,BOS,12.3,,,,,,,,,1.0,1.0,2.0,2.0,7.0,8.0,2.0,5.0,,,,,,
Logan Couture,C,SJ,12.2,,,Ryan is Aho,Mitchell,14,160,159.9,0.37,0.0,1.0,1.0,4.0,7.0,8.0,8.0,6.0,,,,,,19.0
Tyler Kleven,D,OTT,12.1,,,,,,,,,0.0,1.0,1.0,2.0,7.0,8.0,9.0,9.0,,,,,,
Philip Broberg,D,STL,12.0,,,,,,,,,0.0,2.0,2.0,0.0,6.0,4.0,10.0,12.0,,,,,,
Rem Pitlick,C,EDM,11.7,,,,,,,,,0.0,0.0,0.0,2.0,13.0,9.0,6.0,9.0,,,,,,
Collin Graf,RW,SJ,11.6,,,,,,,,,0.0,2.0,2.0,0.0,7.0,5.0,7.0,7.0,,,,,,
Zach Dean,C,STL,11.5,,,,,,,,,0.0,0.0,0.0,6.0,10.0,10.0,5.0,9.0,,,,,,
Samuel Fagemo,LW,WPG,11.4,,,,,,,,,1.0,0.0,1.0,0.0,13.0,5.0,3.0,8.0,,,,,,
Shakir Mukhamadullin,D,SJ,11.4,,,,,,,,,0.0,1.0,1.0,4.0,5.0,5.0,11.0,3.0,,,,,,1.0
Bokondji Imama,LW,PIT,11.35,,,,,,,,,0.0,0.0,0.0,7.0,1.0,22.0,1.0,6.0,,,,,,
Nic Petan,C,MIN,11.3,,,,,,,,,0.0,2.0,2.0,2.0,11.0,5.0,1.0,6.0,,,,,,
Magnus Chrona,G,NSH,11.0,,,,,,,,,,,,,,,,,1.0,225.0,0.8587786259541985,37.0,0.0,
Hardy Haman Aktell,D,WSH,10.9,,,,,,,,,0.0,1.0,1.0,2.0,5.0,11.0,5.0,6.0,,,,,,
Cal Foote,D,NJ,10.8,,,,,,,,,0.0,1.0,1.0,16.0,0.0,3.0,9.0,4.0,,,,,,
Cal Petersen,G,MIN,10.8,,,,,,,,,,,,,,,,,2.0,114.0,0.8636363636363636,18.0,0.0,
Matt Murray,G,NSH,10.6,,,,,,,,,,,,,,,,,1.0,23.0,1.0,0.0,1.0,1.0
Brandon Gignac,C,MTL,10.6,,,,,,,,,1.0,0.0,1.0,0.0,7.0,5.0,7.0,7.0,,,,,,
